,filename,id,page,content_x,tag,article_id
1428,dark-10747121_part01_page036.jpg,https://datalab.kb.se/dark-10747121#1-36-ARTICLE74742894-ZONE1146018533,36,"Men när decennierna rullat på och det blivit 1950-tal så fanns det en ihärdig, argsint grupp som ville ta bort utsmyckningarna. Det var läkarna. De såg vilka skador dessa kylarprydnader orsakade vid påkörningar av oskyddade trafikanter. När året var 1956 började rena kampanjen för att få bort allt som stack ut från bilarna; allt som kunde ",1,65
1429,dark-10747121_part01_page036.jpg,https://datalab.kb.se/dark-10747121#1-36-ARTICLE74742894-ZONE1146018529,36,Det är en vanlig uppfattning att bilarna hade mer karaktär förr i tiden. Mer som särskiljde. Men de hade också livsfarliga utsmyckningar.,1,65
1433,dark-10747121_part01_page036.jpg,https://datalab.kb.se/dark-10747121#1-36-ARTICLE74742894-ZONE1146018540,36,DN kan i april samma år rapportera: ”Kammaren tog utan debatt utskottsutlåtandet som rekommenderar lagstiftning mot farliga kylarprydnader...”prydnader...”,1,65
1448,dark-10747121_part01_page036.jpg,https://datalab.kb.se/dark-10747121#1-36-ARTICLE74742894-ZONE1146018535,36,döda och skada. Ändå hade vid den här tiden antalet bilmodeller med farlig utsmyckning i fronten minskat jämfört med storhetstiden fram till 1940-talet.,1,65
1449,dark-10747121_part01_page036.jpg,https://datalab.kb.se/dark-10747121#1-36-ARTICLE74742894-ZONE1146018532,36,ter en väns privatsekreterare och älskarinna: Eleanor Thornton.,1,65
1451,dark-10747121_part01_page036.jpg,https://datalab.kb.se/dark-10747121#1-36-ARTICLE74742894-ZONE1146018536,36,"I Expressen i februari låter det så här i början av 1956: ”Striden mot livsfarliga tillbehör på bilen är ännu bara i ett inledande skede, men läkarrapporterna talar sitt språk örn kampanjens nödvändighet.”dighet.” Längre ned i texten står det örn ”bilarnas onödigt aggressiva anfallsvapen”,fallsvapen”, ja till med örn ”mordvapen”.vapen”. Året efter 1957 kan tidningarna rapportera örn att ”lagstiftning förbereds”.bereds”. ",1,65
1485,dark-10747121_part01_page037.jpg,https://datalab.kb.se/dark-10747121#1-37-ARTICLE74743031-ZONE1146020323,37,"SUPERB Adventure Edition är en väl rustad bil med mjuk komfort hög säkerhet och bekväm DSG automatväxellåda. Välj mellan flera motoralternativ, bensin eller diesel. Och avancerad fyrhjulsdrift örn du önskar ännu mer framkomlighet. Välkommen in på en provkörning! ",1,66
1482,dark-10747121_part01_page037.jpg,https://datalab.kb.se/dark-10747121#1-37-ARTICLE74743031-ZONE1146020300,37,"Upptäcken banbrytande sjusitsig SUVmed avancerad fyrhjulsdrift, offroadläge och ständig uppkoppling. Just nu som Adventure Edition med värmare, elektrisk ",1,66
1481,dark-10747121_part01_page037.jpg,https://datalab.kb.se/dark-10747121#1-37-ARTICLE74743031-ZONE1146020304,37,utfallbar dragkrok och laderkladsel.,1,66
1555,dark-10747121_part01_page038.jpg,https://datalab.kb.se/dark-10747121#1-38-ARTICLE74743034-ZONE1146021507,38,Upptäck helt nya Kia Ceed SW. Med klassledande 625 Uter lastutrymme och senaste säkerhetssystemen är det den perfekta bilen för den aktiva familjen Välkommen in till din Kia-handlare i Stockholm för en provkörning!,1,66
1556,dark-10747121_part01_page038.jpg,https://datalab.kb.se/dark-10747121#1-38-ARTICLE74743034-ZONE1146021511,38,Introduktionsprisfrån: 190.300 kr,1,66
1558,dark-10747121_part01_page038.jpg,https://datalab.kb.se/dark-10747121#1-38-ARTICLE74743034-ZONE1146021514,38,LÄGG TILL AUTOMAT (DCT7): 15.000 KR LÄGG TILL PLUSPAKET: 9.900 KR,1,66
1561,dark-10747121_part01_page038.jpg,https://datalab.kb.se/dark-10747121#1-38-ARTICLE74743034-ZONE1146021513,38,Introduktionsprisfrån: 199.900 kr,1,66
1721,dark-10747121_part01_page041.jpg,https://datalab.kb.se/dark-10747121#1-41-ARTICLE74742795-ZONE1146016274,41,"Förverkliga vinterns alla planer i en ny Passat Sportscombi, en bil som är skapad för dig som gillar att sitta bakom ratten, som uppskattar komfort och körglädje och som kräver högsta säkerhet för maximal trygghet. Här utrustad med bland annat Active Info Display, en digital och interaktiv instrumentering där du själv väljer vilken information du vill se. Välkommen in så berättar vi mer. ",1,67
1738,dark-10747121_part01_page042.jpg,https://datalab.kb.se/dark-10747121#1-42-ARTICLE74742854-ZONE1146016489,42,"Kampanjer på V60 gäller utvalda lagerbilar modellår 18. Erbjudandet gäller 181213-190105 eller så långt lagret räcker. Bränsleförbr. bl. körning: V60 D4: 4,0/100 km C02 104g/ km. V60 CC D3: 4,2/100 km, C02106g/km. Kan ej kombineras med andra avta l/ra bätter. Bilarna på bild kan vara extrautr. Reservation förtryckfel, prisförändringar och slutförsäljning. ",1,68
1739,dark-10747121_part01_page042.jpg,https://datalab.kb.se/dark-10747121#1-42-ARTICLE74742849-ZONE1146016479,42,"JUST NU INGÅR: Metanie, vinterhjul, Teknikpaket, j Intellisafe Assist-paket, läderklädsel, Lastpaket med tonade rutor, Klimatpaket med Volvo on Call. ",1,69
1828,dark-10747121_part01_page044.jpg,https://datalab.kb.se/dark-10747121#1-44-ARTICLE74742901-ZONE1146018577,44,Förverkliga vinterns alla planer i en ny Golf. För din skull har vi utrustat den med säkerhetssystem som till exempel adaptiv farthållare som automatiskt håller avstånd till bilar och bromsar för fotgängare. Välkommen in så berättar vi mer.,1,70
1865,dark-10747121_part01_page045.jpg,https://datalab.kb.se/dark-10747121#1-45-ARTICLE74742918-ZONE1146018803,45,Bakom varje lucka döljer sig unika erbjudanden och kampanjer för både dig och din bil.,1,71
1855,dark-10747121_part01_page045.jpg,https://datalab.kb.se/dark-10747121#1-45-ARTICLE74742918-ZONE1146018804,45,Kalendern är öppen och redan nu kan du se alla luckor allt för att du ska kunna planera dina inköp och önskelista.,1,71
1856,dark-10747121_part01_page045.jpg,https://datalab.kb.se/dark-10747121#1-45-ARTICLE74742919-ZONE1146018805,45,Välkommen till din Biliabutik eller bilia.se/julkalender,1,71
1931,dark-10747121_part01_page046.jpg,https://datalab.kb.se/dark-10747121#1-46-ARTICLE74742908-ZONE1146018921,46,"Bellman och tysken träffades på en bar. Tysken beställde ett stort glas eola. Bellman tittade törstigt på glaset och sa: -Wolfgang, jag slår vad örn 2 kronor att jag kan dricka upp din eola utan att röra glaset och utan att använda sugrör. - Kör till, sa tysken. Det klarar du aldrig. Bellman tog glaset och svepte all eola. - Men ... sa tysken. Du rörde ju visst vid glaset! -Okej, sa Bellman. Här får du 2 kronor. Tack forén billig eola! ",1,72
1912,dark-10747121_part01_page046.jpg,https://datalab.kb.se/dark-10747121#1-46-ARTICLE74742920-ZONE1146018992,46,• En bit kartong (det går bra att klippa ut från ett flingpaket) • Grön sprej färg • Pastafjärilar (inte kokta) • Limpistol • Glitter • Pärlor • Kedjor eller band,1,73
1930,dark-10747121_part01_page046.jpg,https://datalab.kb.se/dark-10747121#1-46-ARTICLE74742908-ZONE1146018945,46,Vad kallas en aggressiv frisör? Svar: Hårhänt.,1,74
1929,dark-10747121_part01_page046.jpg,https://datalab.kb.se/dark-10747121#1-46-ARTICLE74742908-ZONE1146018935,46,"Det var en gång en man som hade flyttat in i ett gammalt hus ute i skogen. Första natten vaknade han och behövde gå på toa. Golvet knarrade medan han trevade sig fram i den mörka korridoren. Då såg han plötsligt ett ruskigt spöke komma svävande. - Jag har bott här i över 1 000 år! väste spöket med skrovlig röst. - Perfekt, sa mannen. Då kan du väl vara snäll och visa var toan är? Korv är gott! ",1,75
1928,dark-10747121_part01_page046.jpg,https://datalab.kb.se/dark-10747121#1-46-ARTICLE74742908-ZONE1146018951,46,Vad heter tigerns mormor? Svar: Morrmorr. Anonym,1,76
1927,dark-10747121_part01_page046.jpg,https://datalab.kb.se/dark-10747121#1-46-ARTICLE74742908-ZONE1146018912,46,"Det var en gång en sköldpadda som försökte klättra upp i ett träd. Han hasade sig upp en bit men ramlade snabbt ner. Ändå fortsatte han försöka örn och örn igen. I trädet bredvid satt två skator. Efter en stund sa den ena: -Älskling, ska vi berätta för Klas att han är adopterad? #den flamsiga flamsen ",1,77
1924,dark-10747121_part01_page046.jpg,https://datalab.kb.se/dark-10747121#1-46-ARTICLE74742908-ZONE1146018932,46,Hur ser man att Börje är slöjdlärare? Svar: Det sågspå'n!,1,78
1923,dark-10747121_part01_page046.jpg,https://datalab.kb.se/dark-10747121#1-46-ARTICLE74742908-ZONE1146018941,46,En smal och en tjock hund möttes på gatan. Den tjocka hunden sa: -När man ser dig kan man tro att det är hungersnöd i stan! Då sa den smala hunden: - Närman ser dig undrar man örn inte du är orsaken! Kängurun Bob,1,79
1922,dark-10747121_part01_page046.jpg,https://datalab.kb.se/dark-10747121#1-46-ARTICLE74742908-ZONE1146018961,46,"-Örn du och din bror har åtta karameller var, och du tar tre karameller av honom, vad får du då? - En smocka. #Du är värdefull ",1,80
1925,dark-10747121_part01_page046.jpg,https://datalab.kb.se/dark-10747121#1-46-ARTICLE74742908-ZONE1146018954,46,Läraren till den stökiga klassen: - Det vore bra örn barnen längst bak kunde vara lika tysta som de som sitter i mitten och läser serietidningar. Fördå kan de som sitter längst fram få sova i fred!,1,81
1920,dark-10747121_part01_page046.jpg,https://datalab.kb.se/dark-10747121#1-46-ARTICLE74742920-ZONE1146019000,46,"t. Rulla ihop kartongen till en 20-30 centimeter hög strut. Tejpa hårt så struten håller ihop. Spreja grön. 2. Fäst pastafjärilarna med limpistolen. Börja längst ner. Limma fjärilarna i en rad runt örn struten. Limpistoler är mycket varma, så var försiktig. När du är färdig med första varvet fortsätter du med ett nytt varv ovanför, hela vägen till toppen av struten. Spreja sedan även fjärilarna gröna. 3. Nu är det dags att dekorera. Limma fast glitter, pärlor, band och kedjor - låt fantasin flöda! ",1,73
1919,dark-10747121_part01_page046.jpg,https://datalab.kb.se/dark-10747121#1-46-ARTICLE74742908-ZONE1146018917,46,"Bellman och tysken var ute på promenad. Tysken sa: - Vi går mot en kall vinter. - Usch, då vänder vi, svarade Bellman. ",1,82
1918,dark-10747121_part01_page046.jpg,https://datalab.kb.se/dark-10747121#1-46-ARTICLE74742920-ZONE1146018990,46,Somliga är allergiska mot vanliga julgranar. Men den här är garanterat nys-fri!,1,73
1917,dark-10747121_part01_page046.jpg,https://datalab.kb.se/dark-10747121#1-46-ARTICLE74742908-ZONE1146018969,46,DN.KP.Junior Görs av Kamratposten (Bonnier Magazines & Brands).,1,74
1916,dark-10747121_part01_page046.jpg,https://datalab.kb.se/dark-10747121#1-46-ARTICLE74742908-ZONE1146018974,46,"Kontakt Kamratposten chefredaktör: lukas. bjorkman@ kp.bonnier.se eller KP, 105 44 Stockholm ",1,74
1915,dark-10747121_part01_page046.jpg,https://datalab.kb.se/dark-10747121#1-46-ARTICLE74742908-ZONE1146018971,46,Prenumerera? Gå in på KPwebben.se!,1,74
1914,dark-10747121_part01_page046.jpg,https://datalab.kb.se/dark-10747121#1-46-ARTICLE74742908-ZONE1146018983,46,"Kontakt DN: junior@dn.se eller Junior, Dagens Nyheter, 10515 Stockholm ",1,74
1921,dark-10747121_part01_page046.jpg,https://datalab.kb.se/dark-10747121#1-46-ARTICLE74742908-ZONE1146018958,46,Var bajsar hunden på julafton? Svar: På tomten. Svaniseleven i5A,1,83
1955,dark-10747121_part01_page047.jpg,https://datalab.kb.se/dark-10747121#1-47-ARTICLE74742985-ZONE1146019731,47,DU BEHÖVER: • Glasburk med lock 0 Små plastfigurer • Glycerol (finns i hobbyaffärer),1,84
1951,dark-10747121_part01_page047.jpg,https://datalab.kb.se/dark-10747121#1-47-ARTICLE74742984-ZONE1146019717,47,Ofta är nedre delen lite tjockare än överdelen. 5. Nu ska snögubben få en mössa. Vik upp kanten på den andra delen av strumpan - och vips har du en söt luva. 6. Dekorera din gubbe. Till exempel kan du göra en halsduk av band. Pärlor kan bli till ögon och näsa. Mun kan du rita eller sy.,1,85
1952,dark-10747121_part01_page047.jpg,https://datalab.kb.se/dark-10747121#1-47-ARTICLE74742985-ZONE1146019707,47,"1. Klipp av strumpan på mitten. Den ena delen, skaftet, ska bli snögubbens kropp. Den andra delen kommer att användas som luva. 2. Vänd ut och in på skaft-delen. Knyt en gummisnodd runt den klippta änden. Vänd tillbaka, så knuten hamnar på insidan av strumpan. 3. Nu ska du fylla strumpan med ris. Häll i lite i taget och pressa ner med handen. Fyll sedan på mer. Bestäm hur mullig din snögubbe ska bli. När du är nöjd tar du en ny gummisnodd och knyter ihop strumpan. 4. Dags att forma till en snögubbe. Trä en gummisnodd runt kroppen. ",1,85
1953,dark-10747121_part01_page047.jpg,https://datalab.kb.se/dark-10747121#1-47-ARTICLE74742985-ZONE1146019740,47,"det gör att glittret kommer att \snöa\"" långsamt. Rör örn försiktigt med en sked. 3. Skruva fast locket ordentligt. Det gör inget örn det rinner ut lite vatten. Limma runt lockets kant. Då blir din vackra snöglob så vattentät som möjligt. Knyt sidenbandet runt burken. """,1,84
1954,dark-10747121_part01_page047.jpg,https://datalab.kb.se/dark-10747121#1-47-ARTICLE74742987-ZONE1146019729,47,Ta bort skyddsplasten på DU BEHÖVER: tatueringarna. Sätt dem på | • Stora ljus ljusen där du tycker att de X •Tatueringar passar. Blöten bomullstuss X • Lite bomull och dutta försiktigt. Tatueringarna ska bli helt blöta. Dra bort skyddspappret och låt ljusen torka en stund. Klart!,1,86
1958,dark-10747121_part01_page047.jpg,https://datalab.kb.se/dark-10747121#1-47-ARTICLE74742985-ZONE1146019737,47,"1. Börja med att limma fast figurerna på lockets insida. Använd limpistol och låt sedan torka i 30 minuter. 2. Fyll glasburken med vatten ända till kanten. Ju mer du får i, desto mindre luftbubblor blir det i toppen på din glob. Strössla i glitter. Droppa sedan ner lite glycerol, ",1,84
1957,dark-10747121_part01_page047.jpg,https://datalab.kb.se/dark-10747121#1-47-ARTICLE74742985-ZONE1146019705,47,En perfekt present till bilägaren. Riset i gubben gör luften torrare i en fuktig bil.,1,85
1956,dark-10747121_part01_page047.jpg,https://datalab.kb.se/dark-10747121#1-47-ARTICLE74742985-ZONE1146019734,47,• Glitter 0 Limpistol 0 Sidenband,1,84
